DateTime,Total P,FracYear,d2H,d18O
2017-07-13 00:00:00,1.8500000000000003,0.5311430527036274,-13.458023278069327,-2.4798244297780134
2017-07-14 00:00:00,1.83,0.5338809034907602,-13.454511084573326,-2.4484706404018084
2017-07-15 00:00:00,1.4200000000000002,0.5366187542778922,-4.055948259753316,-2.451914268893964
2017-07-16 00:00:00,1.5100000000000002,0.5393566050650237,-28.932922027908607,-4.656244704790193
2017-07-17 00:00:00,2.61,0.5420944558521558,-3.708624664652589,-2.18835850203639
2017-07-18 00:00:00,2.25,0.5448323066392885,-1.3237843722877396,-1.1872006431326525
2017-07-19 00:00:00,4.239999999999998,0.5475701574264206,-9.646336562725827,-2.214343575639264
2017-07-20 00:00:00,2.1500000000000004,0.5503080082135521,-13.39464011984442,-2.4917564274591038
2017-07-21 00:00:00,1.0,0.5530458590006839,-28.960100967875928,-4.527829846762669
2017-07-22 00:00:00,3.1099999999999994,0.555783709787817,-29.12341712258203,-4.731592099051268
2017-07-23 00:00:00,1.2900000000000005,0.5585215605749488,14.728628069640594,0.7246633573466378
2017-07-24 00:00:00,1.37,0.5612594113620805,-17.78694043475602,-3.2728895180666457
2017-07-25 00:00:00,1.01,0.5639972621492123,-27.608141840495545,-4.738978202138571
2017-07-26 00:00:00,0.3900000000000001,0.5667351129363453,-20.326667371871693,-3.351793442825107
2018-09-14 00:00:00,1.16,0.7036276522929504,-26.47843403992614,-3.8053134004095934
2018-09-15 00:00:00,2.1000000000000005,0.7063655030800821,-9.86801472463607,-2.3800196755447636
2018-09-16 00:00:00,11.91,0.7091033538672139,-23.598286986823844,-4.648647386331142
2018-09-17 00:00:00,2.16,0.7118412046543457,-23.223691391872492,-4.587396719573566
2018-09-18 00:00:00,2.69,0.7145790554414786,-25.957214068353615,-4.571937582888445
2018-09-19 00:00:00,2.9700000000000006,0.7173169062286106,1.7073315422233564,-0.5279628645116247
2018-09-20 00:00:00,4.460000000000001,0.7200547570157423,-25.298235842303924,-4.506659822639966
2018-09-21 00:00:00,1.35,0.7227926078028739,-26.559616118569018,-3.9739402997101716
2018-09-22 00:00:00,3.0500000000000003,0.7255304585900074,-3.7294580353974123,-0.5539931101369586
2018-09-23 00:00:00,1.4200000000000002,0.7282683093771393,-19.148934858560715,-3.7844751310729126
2018-09-24 00:00:00,3.96,0.7310061601642704,-6.569018760583399,-3.319419317449709
2018-09-25 00:00:00,1.9900000000000004,0.7337440109514041,2.159748619367372,-2.3396305756775866
2018-09-26 00:00:00,6.079999999999999,0.7364818617385355,-27.49890117616005,-5.05001220108883
2018-09-27 00:00:00,12.219999999999995,0.7392197125256673,-14.793038792050371,-3.6685785952027508
2018-09-28 00:00:00,2.2,0.7419575633127993,-1.9690940173678457,-0.3646606666261193
2018-09-29 00:00:00,9.11,0.7446954140999319,-2.859752846822548,-2.2792831068107127
2018-09-30 00:00:00,2.01,0.7474332648870641,-29.58125617711586,-5.332919120978686
2018-10-01 00:00:00,11.24,0.7501711156741959,-27.53599718003961,-5.120391791017022
2018-10-02 00:00:00,2.28,0.7529089664613274,-7.834333348084468,-2.447118939279969
2018-10-03 00:00:00,1.6100000000000003,0.7556468172484606,-19.603334921344935,-4.807811233227271
2018-10-04 00:00:00,1.4200000000000002,0.758384668035592,-11.253326998377972,-3.5705779061522267
2018-10-05 00:00:00,1.1900000000000002,0.7611225188227239,13.770876988640671,0.05180893913809556
2018-10-06 00:00:00,2.42,0.7638603696098561,-29.645423852422013,-5.5618619786947425
2018-10-07 00:00:00,2.33,0.7665982203969884,-24.92136884519065,-4.827487126057741
2018-10-08 00:00:00,3.2000000000000006,0.7693360711841207,-4.42568988850057,-2.478743267483366
2018-10-09 00:00:00,4.149999999999999,0.7720739219712526,-17.322047040339545,-3.01488121403689
2018-10-10 00:00:00,1.96,0.7748117727583841,-19.131350391211654,-3.2381224072042216
2018-10-11 00:00:00,2.120000000000001,0.7775496235455174,-28.938323497003175,-5.242066370943812
2018-10-12 00:00:00,2.1500000000000004,0.7802874743326486,-14.870857940249884,-3.249826564213754
2018-10-13 00:00:00,2.1100000000000003,0.7830253251197806,-14.898702514123752,-3.2141670494343044
2018-10-14 00:00:00,1.65,0.7857631759069128,-2.8657537469019303,-2.3173935673641957
2018-10-15 00:00:00,2.73,0.7885010266940451,-11.62417754842848,-3.2211836756993057
2018-10-16 00:00:00,1.97,0.7912388774811773,-18.013996538032966,-4.905973228934427
2018-10-17 00:00:00,2.58,0.7939767282683093,-19.315868355345682,-4.500069886323473
2018-10-18 00:00:00,1.7700000000000002,0.7967145790554405,-21.785088319227494,-4.4352775971987874
2018-10-19 00:00:00,1.6800000000000006,0.7994524298425741,-5.419642435933176,-2.5316062718738377
2018-10-20 00:00:00,2.13,0.8021902806297051,8.098281379259076,-0.34291933038373207
2018-10-21 00:00:00,1.6,0.8049281314168374,-25.80871584061366,-5.514768793441545
2018-10-22 00:00:00,1.7,0.8076659822039708,-24.969334383649542,-4.956770719494127
2018-10-23 00:00:00,1.4400000000000002,0.8104038329911021,-17.42964987102799,-4.971605285449275
2018-10-24 00:00:00,1.8900000000000008,0.8131416837782339,-11.687056835842487,-3.7144122404369475
2018-10-25 00:00:00,3.3200000000000007,0.8158795345653663,-25.18091717111369,-4.934942553354986
2018-10-26 00:00:00,4.05,0.8186173853524985,-4.921102250451504,-2.9795807300539194
2018-10-27 00:00:00,1.65,0.8213552361396309,-11.61461032945884,-3.2170848864655213
2018-10-28 00:00:00,1.86,0.8240930869267629,-25.598652684205195,-5.73350541792095
