DateTime,Total P,FracYear,d2H_1,d18O_1,d2H_2,d18O_2,d2H_3,d18O_3,d2H_4,d18O_4,d2H_5,d18O_5,d2H_6,d18O_6,d2H_7,d18O_7,d2H_8,d18O_8,d2H_9,d18O_9,d2H_10,d18O_10
2014-09-14,,0.7036276522929504,,,,,,,,,,,,,,,,,,,,
2014-09-15,,0.7063655030800821,,,,,,,,,,,,,,,,,,,,
2014-09-16,,0.7091033538672139,,,,,,,,,,,,,,,,,,,,
2014-09-17,,0.7118412046543457,,,,,,,,,,,,,,,,,,,,
2014-09-18,3.763,0.7145790554414786,-33.90281953647412,-5.274902699333962,-37.185676354205306,-5.684227072732961,-11.53543308908645,-2.829098538314167,-18.455647642529865,-5.109661064351107,-15.259673916193789,-3.5185594699171907,-33.90281953647412,-5.684227072732961,7.363444053522677,1.0109447030903658,-13.474088409983079,-2.829098538314167,-37.185676354205306,-5.684227072732961,-29.98594450901132,-5.109661064351107
2014-09-19,,0.7173169062286106,,,,,,,,,,,,,,,,,,,,
2014-09-20,,0.7200547570157423,,,,,,,,,,,,,,,,,,,,
2014-09-21,,0.7227926078028739,,,,,,,,,,,,,,,,,,,,
2014-09-22,,0.7255304585900074,,,,,,,,,,,,,,,,,,,,
2014-09-23,,0.7282683093771393,,,,,,,,,,,,,,,,,,,,
2014-09-24,,0.7310061601642704,,,,,,,,,,,,,,,,,,,,
2014-09-25,11.833000000000002,0.7337440109514041,-22.392911333426646,-5.429605767441489,-28.616679584658275,-5.235970396547103,-36.316263589996915,-5.594847402424344,-41.423577895848226,-6.10368236116577,-11.549491926323004,0.6909999999999838,-45.76002670283523,-6.10368236116577,-84.62843607384364,-7.6447459327441845,-39.5991204077281,-6.082347527098819,-30.55586406667984,-5.429605767441489,4.949999999999882,0.6909999999999838
2014-09-26,0.538,0.7364818617385355,-39.954733282542,-6.15081630521778,-30.131685283539113,-5.823627052212026,-16.243145338319774,-3.1961771854565586,-14.304490017423145,-3.1961771854565586,-84.98404894865754,-11.497067530555752,-23.22612259650689,-4.107026203966222,-32.755001437348014,-5.283104340599112,-38.98912998772956,-5.641981346476354,-22.748524208240546,-4.107026203966222,-39.954733282542,-6.129481471150829
2014-09-27,,0.7392197125256673,,,,,,,,,,,,,,,,,,,,
2014-09-28,,0.7419575633127993,,,,,,,,,,,,,,,,,,,,
2014-09-29,,0.7446954140999319,,,,,,,,,,,,,,,,,,,,
2014-09-30,,0.747433264887064,,,,,,,,,,,,,,,,,,,,
2014-10-01,1.614,0.7501711156741959,-23.0365886029041,-4.226235155121028,-13.716988833174444,-3.3993858079121075,-32.72336097353128,-4.997550415226002,-25.03800662854443,-5.478595905548194,-40.8010140197671,-6.291425857832539,-38.483760496848355,-6.063747190169212,2.782503093148442,-3.436297323413745,-40.67784894033264,-6.063747190169212,-16.116374049460685,-4.125758255016768,-49.02243610654209,-7.7839725550722605
2014-10-02,,0.7529089664613274,,,,,,,,,,,,,,,,,,,,
2014-10-03,1.613,0.7556468172484606,-42.50514882315288,-6.447290740475873,-20.579146385141364,-4.3240944134592585,-31.522708000083053,-4.445005600261639,-35.30541697795889,-5.576455163886425,-22.072742234329432,-4.3545450279742,-20.579146385141364,-4.3545450279742,-33.461892482104616,-5.9799607427717705,2.043971584575104,0.30588665965255757,-14.455520341747782,-4.2236175133549985,-25.298939748851424,-4.3545450279742
2014-10-04,3.226,0.758384668035592,-22.44452553563535,-4.272877633939878,-44.70138961257892,-6.538055822098076,-33.833675783410534,-6.210866569092322,-33.833675783410534,-4.403805148559079,-24.146903412783356,-4.494265720846518,-24.146903412783356,-5.625715284471304,-49.03783841956593,-6.4965508610607525,-22.44452553563535,-4.494265720846518,-87.90624779057434,-11.884307047436048,-42.8769321244588,-6.438545236755648
2014-10-05,,0.7611225188227239,,,,,,,,,,,,,,,,,,,,
2014-10-06,,0.7638603696098561,,,,,,,,,,,,,,,,,,,,
2014-10-07,1.613,0.7665982203969884,-89.0303464205615,-12.033234287105405,-18.350787489327093,-3.7323439420062106,0.5480896532820339,0.10769929939832235,0.5480896532820339,0.10769929939832235,-43.03542745963351,-6.587472476425004,-44.00103075444595,-6.665648227700481,-22.075028316434434,-4.522281773713494,-34.957774413397686,-6.178148103026006,-15.951402273040852,-3.6954324265045733,-25.271002042770508,-5.77464252414066
2014-10-08,0.538,0.7693360711841207,-23.94587034858455,-4.572257512462652,-35.33502059635973,-6.062882206792309,-16.3286484560029,0.05772356064916373,-43.28950856316109,-6.4097695475108365,0.17084347031998703,-3.745408165253732,0.17084347031998703,0.05772356064916373,-33.395836114338174,-5.824618262889818,-16.3286484560029,0.05772356064916373,-18.72803367228914,-4.112390227553295,-27.649666251372885,-4.6931686992650326
2014-10-09,,0.7720739219712526,,,,,,,,,,,,,,,,,,,,
2014-10-10,1.076,0.774811772758384,-51.29682634039139,-8.230357722626474,-46.96037753340438,-6.795816649691856,-21.42433210106203,-4.212753037765884,-35.31287204628137,-5.9249810731024075,-35.31287204628137,-6.163245017004898,-44.17031675047182,-6.737811025386752,-21.42433210106203,-4.212753037765884,-36.092663704235996,-6.737811025386752,-45.13592004528426,-6.795816649691856,-41.85306322755307,-6.737811025386752
2014-10-11,5.378000000000001,0.7775496235455174,-52.77191156337642,-8.428742554800845,-44.55048947660144,-6.560489730216677,-45.51609277141388,-6.887678983222431,-28.78748208537877,-4.843888881970873,-45.51609277141388,-6.560489730216677,-35.69304477241099,-4.722977695168493,-17.466464290008783,-0.09299662205667669,-35.69304477241099,-4.843888881970873,-25.083686182590434,-4.722977695168493,-28.78748208537877,-4.753428309683434
2014-10-12,0.538,0.7802874743326486,-1.3478959574693548,-0.14345144848151037,-47.72147385331746,-6.838623224304837,-28.690807290895883,-4.773432521593326,-36.853760024149075,-6.610944556641511,-28.690807290895883,-4.773432521593326,-53.152835157159885,-8.47919738122568,-52.05792266030447,-8.331169921544559,-28.690807290895883,-4.803883136108268,-36.853760024149075,-6.070421845028597,-34.914575542127515,-4.894343708395707
2014-10-13,2.689,0.7830253251197806,-1.7294576974871987,-3.9971205243459993,-36.455530106212294,-6.076330621982086,-25.846171516391735,-4.82396987155492,-91.30789377133073,-12.334922384946829,-24.352575667203666,-4.9448810583573,-45.31297481040274,-6.988671159608858,-46.27857810521518,-6.88916057426643,-45.31297481040274,-6.88916057426643,-18.228949623810085,-4.364102586645563,-29.072369030913727,-5.595285131659894
2014-10-14,,0.7857631759069128,,,,,,,,,,,,,,,,,,,,
2014-10-15,65.04599999999999,0.788501026694045,-47.04316422749752,-7.08993359088793,-30.31455354146241,-5.046143489636372,-29.836955153196065,-4.824755402729732,-43.760307409766334,-6.581098632146504,-37.22011622849463,-6.2222216262692625,-47.04316422749752,-8.482969702785224,-53.20407052260465,-8.630997162466345,-45.95439585325062,-7.068598756820979,-21.392920962378664,-4.135294471126709,-92.07247989361306,-12.436184816225902
2014-10-16,0.538,0.7912388774811773,-36.4435215333576,-5.747242679073871,-23.714374412205192,-4.185989587261613,-44.14310553869623,-6.813439454017081,-53.586868651534544,-8.53366481892013,-2.876841948699436,-0.3459463458570804,-21.775719091308563,-4.51606013405954,-30.697351670392308,-5.006378033483838,-2.876841948699436,-4.149078071759976,-23.714374412205192,-4.51606013405954,-23.714374412205192,-4.185989587261613
2014-10-17,1.613,0.7939767282683093,-38.7656898508261,-6.517269831472234,-31.08033550583925,-5.797960397247552,-49.63340367999449,-8.584382537093811,-47.80894619187436,-7.191346425196516,-36.82650536880454,-6.279005887569744,-3.259825784146379,-0.3966640640307615,-29.07891748019892,-5.057095751657519,-27.376539603050915,-5.0266451371425775,-92.8382618579899,-12.537597650534487,-25.882943753862847,-4.566777852233221
2014-10-18,,0.7967145790554405,,,,,,,,,,,,,,,,,,,,
2014-10-19,,0.7994524298425741,,,,,,,,,,,,,,,,,,,,
2014-10-20,,0.8021902806297051,,,,,,,,,,,,,,,,,,,,
2014-10-21,2.151,0.8049281314168374,-4.7913514495320655,-0.5994607862809511,-32.61186117122494,-6.000757119497742,-38.358031034190226,-6.526431182828038,-39.51742385825716,-6.720066553722424,-32.134262782958594,-5.350353046195147,-23.690228592141192,-5.229441859392767,-48.251703483013145,-7.372808313379754,-51.16492934538017,-7.352638186409382,-28.9080652684366,-5.229441859392767,-42.14074001206606,-6.526431182828038
2014-10-22,3.7640000000000002,0.8076659822039708,-46.43982751615339,-7.345238189319619,-38.74024351081476,-6.770672180937765,-32.516475259583125,-5.280047486608108,-26.011096389662352,-5.179570586503848,-5.173563926156596,-0.6500664134962921,-38.74024351081476,-6.051362746713083,-38.74024351081476,-5.400958673410488,-40.67942799283632,-6.532408237035274,-51.547141822004704,-7.423413940595095,-40.67942799283632,-6.770672180937765
2014-10-23,,0.810403832991102,,,,,,,,,,,,,,,,,,,,
2014-10-24,,0.813141683778234,,,,,,,,,,,,,,,,,,,,
2014-10-25,,0.8158795345653663,,,,,,,,,,,,,,,,,,,,
2014-10-26,,0.8186173853524985,,,,,,,,,,,,,,,,,,,,
2014-10-27,,0.8213552361396309,,,,,,,,,,,,,,,,,,,,
2014-10-28,,0.824093086926763,,,,,,,,,,,,,,,,,,,,
2014-10-29,2.6900000000000004,0.8268309377138939,-41.395589659364255,-7.122189064561434,-24.32840200102898,-4.804715023022857,-43.334774141385815,-6.928553693667048,-7.828910074706094,-1.0015832971199616,-35.649419796398966,-5.631564370231778,-41.395589659364255,-6.402879630336752,-49.09517366470289,-7.774930824218765,-33.64800177075864,-5.531087470127519,-28.66644253821185,-5.662014984746719,-97.40734614854962,-13.142516883623689
2014-10-30,,0.8295687885010273,,,,,,,,,,,,,,,,,,,,
2014-10-31,,0.8323066392881585,,,,,,,,,,,,,,,,,,,,
2014-11-01,,0.8350444900752906,,,,,,,,,,,,,,,,,,,,
2014-11-02,,0.837782340862423,,,,,,,,,,,,,,,,,,,,
2014-11-03,,0.840520191649555,,,,,,,,,,,,,,,,,,,,
