DateTime,Total P,FracYear,d2H_1,d18O_1,d2H_2,d18O_2,d2H_3,d18O_3,d2H_4,d18O_4,d2H_5,d18O_5,d2H_6,d18O_6,d2H_7,d18O_7,d2H_8,d18O_8,d2H_9,d18O_9,d2H_10,d18O_10
2017-07-14,1.1200000000000003,0.5338809034907601,-77.07135203780959,-10.265957447744743,-31.2196706156387,-2.986355624125581,-60.89415476832105,-8.283527160214662,-92.94467347828136,-13.125888767690327,-33.569593810301285,-5.404037630514514,-76.9738524625948,-10.61415154332554,-68.72030058331272,-8.435843002195707,-36.32934248312176,-6.492091947963482,-68.72030058331272,-9.101648843344092,-51.51972222213144,-8.435843002195707
2017-07-15,1.8100000000000005,0.5366187542778922,-55.70363222854476,-5.8577936646789315,-30.978300059467696,-2.9245315869669,-47.677206976107556,-8.221703123055981,-39.60992500211236,-5.814306375285263,-33.040205863437336,-4.730896708902895,-55.70363222854476,-7.466020972386425,-50.990334275267486,-7.466020972386425,-30.978300059467696,-4.730896708902895,-44.58616476407056,-5.814306375285263,-55.70363222854476,-6.619847688905135
2017-07-16,1.5900000000000003,0.5393566050650237,-76.77151955677527,-11.496485173767367,-59.85142784757849,-8.313997992650606,-30.464961085589092,-2.864510614580479,-76.02862511706702,-11.496485173767367,-52.6844737208107,-6.559826716518714,-35.28661556237921,-5.282192620969411,-39.09658602823376,-5.754285402898841,-47.16386800222895,-6.37024693841838,-73.68159469276466,-9.233181105618895,-39.09658602823376,-6.37024693841838
2017-07-17,1.7200000000000004,0.5420944558521558,-54.69315515903393,-8.103482004226748,-32.029728793926495,-5.739572545849699,-29.67980559926391,-4.6126755900736605,-59.35428975194626,-9.174980959176082,-43.575687694559726,-5.696085256456028,-57.5108619043678,-9.174980959176082,-75.43398744622002,-10.442365174849408,-76.27438146114305,-11.518795965069343,-31.94399872482595,-4.6126755900736605,-59.35428975194626,-8.255797846207793
2017-07-18,1.2900000000000005,0.5448323066392885,-58.87349964572107,-8.047119906087227,-72.70366649090724,-10.377744289198105,-34.30868736052179,-5.639723158316507,-57.03007179814261,-8.865241589216657,-75.79359135491785,-10.377744289198105,-74.95319733999482,-11.381922929185032,-49.49906709953146,-5.639723158316507,-38.118657826376335,-5.683210447710177,-29.19901549303872,-4.556313491934139,-38.118657826376335,-5.378222948274857
2017-07-19,2.6700000000000004,0.5475701574264206,-51.242245675662936,-6.20117732245146,-66.2353456174224,-10.323236917813519,-30.998908775310415,-4.501806120549553,-51.242245675662936,-7.99261253470264,-37.65435798308599,-5.58521578693192,-45.72163995708119,-7.532353944872063,-74.58639707191927,-11.327415557800446,-77.48414682848737,-11.327415557800446,-75.32929151162752,-12.834974142178304,-74.58639707191927,-9.975042822232721
2017-07-20,1.4900000000000004,0.5503080082135521,-28.287043463186375,-4.4491696055280325,-28.575060853879325,-4.4491696055280325,-48.587095069679116,-6.148540807429939,-65.7876734308604,-9.9224063072112,-28.575060853879325,-2.6428044835920375,-74.04122531014248,-9.9224063072112,-48.587095069679116,-7.479717429850542,-45.273967770519185,-5.576066561304069,-74.04122531014248,-10.270600402791997,-74.13872488535726,-10.270600402791997
2017-07-21,3.1100000000000008,0.553045859000684,-52.86948096652492,-8.70734762014371,-27.8561314067549,-4.398419522861191,-30.12032453231694,-4.398419522861191,-73.610313253711,-10.22810910763694,-65.35676137442891,-9.87165622454436,-73.610313253711,-10.22810910763694,-36.77577374009252,-5.5253164786372295,-30.12032453231694,-5.481829189243559,-89.58113426939755,-12.731587544489942,-41.752013502050715,-7.428967347183701
2017-07-22,8.02,0.555783709787817,-76.19153817300305,-12.682738911943723,-49.94963702017863,-7.9926931464491044,-70.94675799213259,-9.82280759199814,-70.94675799213259,-8.65849898759749,-41.33798908955988,-5.47646784609101,-32.55177886174714,-5.432980556697341,-32.55177886174714,-5.171480346655692,-29.706300119826107,-4.960887774767912,-76.19153817300305,-11.255691265310654,-49.94963702017863,-5.47646784609101
2017-07-23,1.7100000000000004,0.5585215605749488,-27.045092742198893,-2.4962730410496894,-54.87614904730278,-7.793444577138771,-29.30928586776093,-4.9139550474386215,-70.54974374006741,-8.864943532088105,-64.5457227098729,-7.945760419119815,-27.333110132891843,-4.302638162985684,-27.045092742198893,-2.4962730410496894,-70.54974374006741,-11.128247600236577,-70.54974374006741,-8.864943532088105,-29.30928586776093,-4.9139550474386215
2017-07-24,1.36,0.5612594113620805,-35.58484846680136,-5.341044895404769,-26.9532235241567,-4.8689521134753395,-29.01512932812634,-5.079544685363119,-29.01512932812634,-5.38453218479844,-28.92939925902579,-4.8689521134753395,-70.16985713133228,-9.73087193070557,-26.66520613346375,-2.4512701070864074,-43.65213044079656,-7.288183053344912,-26.9532235241567,-4.8689521134753395,-70.16985713133228,-11.083244666273295
2017-07-25,3.33,0.5639972621492123,-40.1984416779137,-5.91394660741921,-28.652482777280472,-5.036484861858021,-46.602611189110625,-7.245123229839813,-72.05674142957399,-10.044264990293051,-55.977043735300235,-7.245123229839813,-28.652482777280472,-4.825892289970241,-35.222201915955495,-5.91394660741921,-35.222201915955495,-5.3414723612933415,-54.133615887721774,-7.857697661651435,-55.977043735300235,-7.857697661651435
2017-07-26,8.15,0.5667351129363453,-34.87690273594764,-7.204019258887429,-34.87690273594764,-6.908595698048449,-48.46479042852458,-7.664277848718005,-71.8089418247809,-10.999080871815812,-46.25731200910276,-6.062422414567159,-55.63174455529237,-10.003161019340666,-50.97060996238004,-8.482399531847436,-53.78831670771391,-7.81659369069905,-55.63174455529237,-8.482399531847436,-72.55183626448917,-10.003161019340666
2017-07-27,5.889999999999997,0.5694729637234771,-34.549053106360745,-5.2612324352676225,-71.38359261997923,-9.95576627675555,-72.22398663490227,-9.964025064267332,-71.38359261997923,-9.964025064267332,-27.979333967685715,-4.956244935832302,-50.642760332793145,-7.164883303814094,-30.739082640506194,-5.833706681393491,-53.46046707812702,-5.2612324352676225,-25.629410773023128,-2.32797035755559,-30.739082640506194,-4.956244935832302
