DateTime,Total P,FracYear,d2H_1,d18O_1,d2H_2,d18O_2,d2H_3,d18O_3,d2H_4,d18O_4,d2H_5,d18O_5,d2H_6,d18O_6,d2H_7,d18O_7,d2H_8,d18O_8,d2H_9,d18O_9,d2H_10,d18O_10
2018-05-12,1.1700000000000002,0.36139630390143695,-64.84397065685886,-8.828005149541477,-77.77788695323943,-10.140450662019997,-69.57370104200697,-9.382967607516637,-69.57370104200697,-8.537418537583275,-57.73204217848971,-6.656305657405941,-85.10818407498522,-10.517723620845953,-72.26765291179132,-8.974352511025883,-85.10818407498522,-10.976934637584975,-76.56993889929319,-9.670640690353887,-64.84397065685886,-7.948038988993929
2018-05-13,0.8100000000000003,0.36413415468856963,-66.65996258341022,-8.518598454237102,-85.13066369763187,-10.964607342188007,-100.07704738849931,-12.76409052578336,-62.22106137787107,-8.040370777665004,-58.57198356710391,-7.538007876547517,-72.16266997587914,-9.364147524170464,-85.00320113907304,-10.964607342188007,-95.70499062305564,-11.030424829042984,-78.26720290183361,-10.181535290426789,-69.68441627812112,-8.518598454237102
2018-05-14,0.7100000000000001,0.36687200547570203,-84.39846986314937,-10.69354111805563,-95.59791593709663,-12.602512540422431,-99.9699727025403,-12.602512540422431,-6.663539981257522,-0.17806778123322964,-57.51998455661853,-6.618568005685088,-69.36164342013579,-8.790267497820624,-84.55598215876606,-10.4799859691251,-69.36164342013579,-8.360868872072569,-78.16012821587461,-10.162617722052108,-85.02358901167287,-10.993229955795783
2018-05-15,0.6100000000000001,0.36960985626283366,-58.97485167053812,-7.819634152714288,-84.78699170223048,-10.92668031842298,-76.24874652653845,-10.248503598715343,-95.48878118621307,-10.992497805277957,-75.61223058041337,-9.739146171753518,-66.44375314656766,-8.771258042430278,-78.05099346499105,-10.143608266661762,-61.77990744391811,-8.002443753899977,-84.28933511226582,-10.674531662665284,-62.004851941028505,-7.845440547574145
2018-05-16,1.1400000000000001,0.37234770704996595,-86.45734614817266,-10.955124783203097,-77.34553205940512,-10.064607837706458,-71.835298017957,-10.064607837706458,-64.41161576302454,-8.4584337074174,-71.835298017957,-8.752162325227937,-64.41161576302454,-8.322763699479882,-58.863689149458544,-7.800538435511948,-71.835298017957,-9.720050454551178,-77.34553205940512,-10.124512549459421,-66.33259062548808,-8.322763699479882
2018-05-17,0.8400000000000001,0.37508555783709796,-13.599725099540734,-1.7537692519484773,-77.23237466290799,-9.700874126266788,-57.18652988815827,-6.561286504808011,-67.11954290813512,-8.43925737913301,-70.74904872908044,-9.575621537755957,-81.61297951847689,-10.422704468248023,-13.599725099540734,-0.12078628035615324,-70.74904872908044,-9.575621537755957,-13.599725099540734,-1.7537692519484773,-13.599725099540734,-6.561286504808011
2018-05-18,0.9400000000000002,0.3778234086242303,-67.00442412131456,-8.284336106413111,-64.18333957970685,-7.944920443630865,-57.07141110133771,-6.54203524002563,-75.90930782214119,-10.08608495639265,-99.52139924725948,-12.525979774762973,-6.214966525976699,-0.10153501557377176,-61.78600176867356,-8.284336106413111,-77.11725587608743,-10.08608495639265,-58.635412966140855,-7.762110842445177,-68.91306996485497,-8.759772767510071
2018-05-19,0.47,0.38056125941136193,-83.83285029622571,-10.84983650363247,-77.59450864895095,-9.662302356963009,-61.32342262787801,-7.742790337923779,-73.65485019628336,-9.537049768452178,-64.06629346806402,-8.265015601891713,-56.954364989694874,-1.7151974826446983,-69.01172202523846,-8.694414227639768,-61.32342262787801,-7.81444806709222,-70.51688383061705,-8.840761589124174,-70.51688383061705,-8.694414227639768
2018-05-20,1.2600000000000002,0.3832991101984942,-5.978981613696199,-0.06283048404007907,-70.39794502997938,-8.38444358866927,-73.5359113956457,-9.229992658602633,-83.87142379120473,-10.830452476620176,-68.89278322460079,-8.821377562111879,-85.99308505257447,-10.896269963475152,-94.91335756953531,-10.896269963475152,-58.399428053860355,-7.723406310911484,-56.83542618905721,-7.403853010979685,-71.37103692235881,-8.675030200627473
2018-05-21,0.9200000000000002,0.3860369609856263,-77.35477355458549,-10.1328339434548,-83.75062749747694,-10.811010663162437,-63.82655837369857,-7.775622226622186,-76.76047467007913,-10.027938611401218,-61.08368753351255,-7.775622226622186,-58.27863176013256,-7.729770892313602,-5.858185319968406,-0.04338867058234008,-61.08368753351255,-7.729770892313602,-84.21823435038375,-10.876828150017413,-5.858185319968406,-0.04338867058234008
