DateTime,Total P,FracYear,d2H_1,d18O_1,d2H_2,d18O_2,d2H_3,d18O_3,d2H_4,d18O_4,d2H_5,d18O_5,d2H_6,d18O_6,d2H_7,d18O_7,d2H_8,d18O_8,d2H_9,d18O_9,d2H_10,d18O_10
2017-06-18,1.6400000000000003,0.4626967830253254,-29.495830303756065,-6.7517141570002845,-4.701781871769665,-4.183308689911636,-15.307153415371967,-4.183308689911636,-22.878316915480156,-4.711692353364667,-19.018819674725577,-4.562569419842566,-15.621139604915566,-1.741828053655425,-22.984054115232862,-4.84946138962415,-40.2349769236575,-4.562569419842566,-15.621139604915566,-1.741828053655425,-40.739390238255844,-7.2773725139993815
2017-06-19,0.29000000000000004,0.4654346338124569,-27.29916642900279,-4.704889913879314,-40.18287847396752,-5.518461758804948,-40.971293667266764,-5.518461758804948,-15.569041155225595,-4.1686313924417115,-18.966721225035606,-4.2936620656462825,-16.1639291637118,-4.119449178788677,-15.255054965681996,-2.474741109263354,-2.035435911469584,-1.696525000103804,-24.27231075342822,-4.547892122372642,-40.68729178856587,-7.262695216529458
2017-06-20,0.5800000000000001,0.4681724845995891,-40.63778794463738,-7.262771153018674,-27.249662585074294,-4.820457889703605,-1.9859320675410892,-2.460414906812734,-22.882451821614396,-4.682688853444122,-22.77671462186169,-4.437503917418827,-40.921789823338266,-7.248369014078838,-16.1144253197833,-4.154305189991091,-40.13337463003903,-4.820457889703605,-18.92113024755108,-4.5335659199220215,-22.77671462186169,-4.279335863195662
2017-06-21,0.6000000000000001,0.4709103353867216,-20.74484916154721,-4.519595051844498,-24.175912320316577,-4.806487021626082,-24.175912320316577,-4.423533049341303,-1.9390374783579425,-1.6682279295756604,-18.874235658367933,-4.668717985366599,-15.472642722113953,-4.668717985366599,-18.874235658367933,-4.423533049341303,-27.202767995891147,-6.708739789002218,-1.9390374783579425,-1.6682279295756604,-24.175912320316577,-4.806487021626082
2017-06-22,0.19999999999999998,0.4736481861738539,-27.158496538316754,-4.655106585866807,-18.82996420079354,-4.409921649841511,-15.42837126453956,-4.126722922413776,-22.791285774856856,-4.2517535956183465,-15.114385074995962,-2.4328326392354183,-22.791285774856856,-4.505983652344706,-22.791285774856856,-4.505983652344706,-18.82996420079354,-2.4328326392354183,-18.82996420079354,-4.2517535956183465,-4.509013531393659,-2.4328326392354183
2017-06-23,0.6300000000000001,0.47638603696098536,-4.467378306064585,-2.419584736145462,-29.261426738050986,-6.681880486412469,-40.00057335795242,-7.221940982351402,-24.09000563741311,-4.779627719036333,-20.658942478643745,-4.64185868277685,-29.261426738050986,-7.207538843411566,-15.072749849666888,-1.6719943830676085,-40.78898855125165,-7.221940982351402,-15.386736039210486,-2.419584736145462,-1.8531307954544758,-1.6413686269859116
2017-06-24,0.56,0.4791238877481175,-24.051018964862354,-4.766747232623866,-40.7500018787009,-7.2090604959389335,-40.7500018787009,-7.2090604959389335,-15.942637375145933,-4.051412319258317,-4.428391633513829,-1.6591138966551409,-39.961586685401656,-5.450424899274588,-18.74934230291371,-4.383793260339087,-40.7500018787009,-7.2090604959389335,-40.46600000000001,-7.2090604959389335,-29.22244006550023,-4.636853054348954
2017-06-25,1.8500000000000003,0.48186173853525,-27.041548057448136,-4.616468938172563,-20.5836292231042,-4.088085274719532,-39.92526010241287,-4.6243437961571345,-1.7778175399149312,-1.6466046384633213,-4.392065050525041,-2.3941949915411747,-22.674337293988238,-4.213115947924103,-18.713015719924922,-4.038903061066497,-22.56860009423553,-4.6243437961571345,-22.674337293988238,-5.4379156410827685,-22.56860009423553,-4.038903061066497
2017-06-26,0.7300000000000002,0.4845995893223822,-39.8916043586064,-4.74210364615163,-15.277767039864475,-4.075950946439116,-27.00789231364167,-4.74210364615163,-18.675447109674487,-4.026768732786081,-18.675447109674487,-4.026768732786081,-39.8916043586064,-7.170014770526862,-4.358409306718574,-1.6038445541012085,-1.7441617961084646,-1.6038445541012085,-18.679359976118455,-4.4552116763700464,-14.963780850320877,-1.6344703101829055
2017-06-27,2.2099999999999995,0.4873374401095137,-40.36504272785667,-5.414025505176304,-4.327434361370489,-1.5920887464751599,-15.841680103002593,-3.0677141068298965,-23.950061692719014,-4.443455868743998,-1.7131868507603798,-1.5920887464751599,-39.86062941325832,-7.158258962900813,-23.950061692719014,-5.414025505176304,-18.6444721643264,-4.0641951388130675,-26.976917368293584,-6.632600605901716,-29.12148279335689,-5.414025505176304
2017-06-28,0.02,0.49007529089664575,-23.921776711813973,-4.052821330573988,-20.490713553044607,-4.336020058001724,-40.336757746951626,-7.146885154661735,-39.83234443235328,-6.621226797662638,-14.90452092406775,-3.0563402985908175,-26.948632387388542,-5.402651696937225,-18.62010004986533,-4.0036391169209535,-29.093197812451848,-7.146885154661735,-15.218507113611349,-4.0036391169209535,-29.093197812451848,-7.146885154661735
2017-06-29,26.700000000000003,0.49281314168377843,-40.59517297917142,-7.150298850442308,-22.55583497744755,-4.166863560619296,-18.594513403384234,-3.9926506737616902,-18.590600536940265,-3.045351855431554,-40.59517297917142,-7.150298850442308,-1.659315223374243,-1.5697264950768175,-4.2735627339843525,-1.5697264950768175,-39.80675778587218,-5.391663253777962,-26.923045740907448,-4.707985587127239,-15.192920467130254,-2.347942604236368
