DateTime,Total P,FracYear,d2H_1,d18O_1,d2H_2,d18O_2,d2H_3,d18O_3,d2H_4,d18O_4,d2H_5,d18O_5,d2H_6,d18O_6,d2H_7,d18O_7,d2H_8,d18O_8,d2H_9,d18O_9,d2H_10,d18O_10
2017-06-18,1.6400000000000003,0.4626967830253254,-40.946117419491074,-6.089164964186487,6.062928646597989,-0.7287343266304367,-9.788563258252761,-2.7951553836768084,-49.44980962011218,-7.311510320484269,-22.468962483793707,-4.421216871511833,-9.788563258252761,-3.5772362805207356,-15.804282595164809,-3.2856780433915542,-34.31251910691364,-6.089164964186487,-5.385242182389671,-0.7287343266304367,6.062928646597989,-0.6720990500221751
2017-06-19,0.29000000000000004,0.4654346338124569,-22.2132725476001,-4.12714895890489,-5.129552246196063,-2.1795615312156844,-34.056829170720036,-4.391688295880067,-15.5485926589712,-3.4336262870010374,-5.129552246196063,-0.6992057509986713,-22.715141096936012,-4.149099211889656,-47.11257104185029,-6.059636388554722,-18.00793763963562,-3.4921487981541532,-5.129552246196063,-2.1795615312156844,-15.230298097547369,-3.4921487981541532
2017-06-20,0.5800000000000001,0.4681724845995891,-22.364301190720425,-4.098417964002459,-4.880110913338786,-2.359177317307913,-9.283431989201876,-2.7368958131426124,-21.195637051363256,-4.098417964002459,-40.44098615044018,-6.537743365989974,-17.758496306778344,-4.012781725636669,-40.44098615044018,-6.537743365989974,-40.44098615044018,-6.012061446713916,-33.807387837862755,-6.012061446713916,-7.877485316823572,-2.7368958131426124
2017-06-21,0.6000000000000001,0.4709103353867216,-22.12118227490304,-4.0924433047777615,-48.70155943524391,-7.225325837740609,-7.627957860381633,-2.147399392606086,-15.056032410296536,-3.4910517977770765,-7.634366401006185,-3.3769703798891437,-14.737737848872705,-3.4354928910422595,-17.515377390960957,-3.984856813427206,-7.634366401006185,-2.7089709009331493,-7.359256452604303,-2.33125240509845,-15.056032410296536,-3.3769703798891437
2017-06-22,0.19999999999999998,0.4736481861738539,-14.819307854317676,-3.408382324956561,-7.122531896625443,-2.120288826520387,-7.391233304402773,-2.120288826520387,-48.46483487926505,-7.19821527165491,-7.397641845027325,-3.408382324956561,-17.278652834982097,-3.349859813803445,-46.383286237196764,-7.19821527165491,-21.88445771892418,-4.307921822682475,-17.278652834982097,-3.349859813803445,-39.96114267864394,-5.975869915357129
2017-06-23,0.6300000000000001,0.47638603696098536,-14.27075314735822,-3.3820941274473046,-4.170007296006915,-2.0695068605088363,-7.167381699491701,-2.277853641503495,-39.730882533108314,-4.0390445411828075,3.7681491520975605,-2.094000629011131,-4.170007296006915,-1.8119950909173046,7.278163532980745,-2.0695068605088363,7.278163532980745,-1.8119950909173046,-20.485533434031385,-4.0390445411828075,-7.167381699491701,-3.1460947970529403
2017-06-24,0.56,0.4791238877481175,-6.668544153678891,-2.0685425791788825,7.501891130391673,-0.5636930304595742,-16.824665092035545,-3.356636077615056,-21.430469975977626,-4.25617557534097,-21.531868549335936,-4.013586491350559,-6.668544153678891,-2.0440488106765873,-21.030000000000022,-4.013586491350559,-21.531868549335936,-5.924123668015625,-21.030000000000022,-4.013586491350559,-45.92929849425021,-6.430961640353308
2017-06-25,1.8500000000000003,0.48186173853525,-16.60753624734484,-3.273493197753227,-16.60753624734484,-3.8813796312912894,-6.451415308988185,-3.0960163785119783,-8.132471929768371,-3.273493197753227,7.719019975082379,-0.5390726617508608,-16.60753624734484,-4.231555206632257,-6.451415308988185,-2.6054937187972325,7.719019975082379,-0.48243738514259915,-20.812871155309317,-3.988966122641845,-47.79371829162779,-7.121848655604692
2017-06-26,0.7300000000000002,0.4845995893223822,-3.5186850138532755,-1.995653039945909,-45.501703809507504,-7.098073253582728,-32.445961938377245,-5.856883950346571,-6.5096508767135095,-3.072240976490013,-7.922006089716365,-2.5817183167752673,-21.104273864593225,-4.207779804610292,-45.501703809507504,-5.875727897284946,-47.58325245157579,-7.098073253582728,-13.937725426628413,-3.3637992136191945,-20.60240531525731,-3.8576042292693242
2017-06-27,2.2099999999999995,0.4873374401095137,-6.30591032152836,-2.5587949169640187,-20.799134736049766,-3.8346808294580756,-20.900533309408075,-3.9422673208086314,8.133226370319534,-0.49237385991764704,8.133226370319534,-1.715217870543129,-16.193329852107684,-3.285316907073129,-38.87581969576952,-5.852804497473697,-6.03720891375103,-2.5587949169640187,-13.733984871443264,-3.8346808294580756,-38.87581969576952,-5.852804497473697
2017-06-28,0.02,0.49007529089664575,4.8201669696465785,-0.41367396911165066,-5.840253933540801,-2.159011806931585,-20.602179755839536,-3.318811199610211,8.330181350529763,-0.4703092457199123,-7.521310554320986,-3.263252292875394,8.330181350529763,-0.4703092457199123,-15.996374871897453,-3.812616215260341,-20.201709779861933,-3.812616215260341,4.8201669696465785,-1.9506650259369256,-20.703578329197846,-4.162791790601308
2017-06-29,26.700000000000003,0.49281314168377843,-2.927878355369927,-1.9539594951293258,-44.91089715102415,-7.031885940263849,-13.346918768145065,-3.2420529935654994,-38.488753592471326,-5.809540583966068,14.40920318018641,-1.6719539570354993,-31.855155279893896,-5.809540583966068,-13.028624206721233,-2.515531003456389,-46.992445793092436,-7.031885940263849,-38.488753592471326,-5.809540583966068,-31.855155279893896,-6.316378556303751
